seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec
10,multi_greedy,4,1,1,0,0,2,7.039372,97.166700,0.879922,28,0.306040,37,0,0,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,-1,28,28,24,97.166700,80.500000,64.333300,0.679353,0.176312,0.094873,0.000217,-0.006507,-0.015147,0.000000,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,2,0,0,2,5.230426,97.166700,0.653803,28,0.306040,37,0,0,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,-1,28,28,24,97.166700,80.500000,64.333300,0.704477,0.176312,0.094873,0.000217,-0.006564,-0.015201,0.000000,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,3,2,2,1,2.021236,64.333300,0.673745,24,0.306040,37,0,2,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,-1,28,28,24,97.166700,80.500000,64.333300,1.128676,0.886378,0.670648,0.006460,0.004213,0.000217,0.006460,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,4,2,2,1,1.999954,64.333300,0.666651,24,0.306040,37,0,2,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,-1,28,28,24,97.166700,80.500000,64.333300,1.128676,0.886378,0.672422,0.006456,0.004209,0.000217,0.006456,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,5,2,2,2,0.791263,64.333300,0.098908,24,0.306040,37,0,2,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,0,28,28,24,97.166700,80.500000,64.333300,0.675292,0.176312,0.098819,0.016118,0.008761,0.000217,0.016118,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,6,0,0,1,3.507404,97.166700,1.169135,28,0.306040,37,0,0,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,-1,28,28,24,97.166700,80.500000,64.333300,1.168956,0.886378,0.644417,0.000217,-0.002012,-0.005989,0.000000,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,7,0,0,2,5.233729,97.166700,0.654216,28,0.306040,37,0,0,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,-1,28,28,24,97.166700,80.500000,64.333300,0.704431,0.176312,0.094873,0.000217,-0.006564,-0.015200,0.000000,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,8,2,2,2,0.791287,64.333300,0.098911,24,0.306040,37,0,2,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,0,28,28,24,97.166700,80.500000,64.333300,0.675292,0.176312,0.098818,0.016118,0.008761,0.000217,0.016118,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,9,1,1,3,0.000000,80.500000,1.242236,28,0.306040,37,0,1,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,1,28,28,24,97.166700,80.500000,64.333300,1.029159,1.242236,1.554405,0.001921,0.000217,-0.003148,0.001921,4,4,0,fixed,4,4,0,0,3.000000,4.000000
10,multi_greedy,4,1,10,0,0,2,5.233753,97.166700,0.654219,28,0.306040,37,0,0,0,0.306040,0.371555,0.065515,0.065515,0.306040,0.000000,4,0,1,-1,28,28,24,97.166700,80.500000,64.333300,0.704431,0.176312,0.094873,0.000217,-0.006564,-0.015200,0.000000,4,4,0,fixed,4,4,0,0,3.000000,4.000000
