seed,method,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
7,multi_greedy,1,1,2,2,4,0.000000,125.167000,0.319573,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.022284,0.019398,0.017280,0.022284
7,multi_greedy,1,2,0,0,3,0.000000,90.666700,1.102941,25,0.320437,53,0,0,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,-1,25,29,26,90.666700,84.500000,125.167000,1.102941,1.183432,0.798933,0.017280,0.014348,0.013139,0.014348
7,multi_greedy,1,3,1,1,4,0.000000,84.500000,0.473373,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.020129,0.017280,0.015188,0.020129
7,multi_greedy,1,4,2,2,1,0.000000,125.167000,0.100000,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,0,0,25,29,26,90.666700,84.500000,125.167000,1.128766,0.856265,0.582463,0.022140,0.018630,0.017280,0.022140
7,multi_greedy,1,5,1,1,1,2.011376,84.500000,0.670459,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,1.128766,0.921681,0.560890,0.020587,0.017280,0.015584,0.020587
7,multi_greedy,1,6,1,1,2,1.525656,84.500000,0.190707,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.192849,0.114202,0.025948,0.017280,0.011383,0.025948
7,multi_greedy,1,7,2,2,2,1.024006,125.167000,0.128001,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.186262,0.117251,0.031516,0.022039,0.017280,0.031516
7,multi_greedy,1,8,0,0,2,6.779101,90.666700,0.847388,25,0.320437,53,0,0,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,-1,25,29,26,90.666700,84.500000,125.167000,0.857726,0.186262,0.114202,0.017280,0.008415,0.003295,0.008415
7,multi_greedy,1,9,1,1,4,0.000000,84.500000,0.473373,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.020129,0.017280,0.015188,0.020129
7,multi_greedy,1,10,1,1,4,0.000000,84.500000,0.473373,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.020129,0.017280,0.015188,0.020129
7,multi_greedy,1,11,2,2,3,0.000000,125.167000,0.798933,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,-1,25,29,26,90.666700,84.500000,125.167000,1.102941,1.183432,0.798933,0.021525,0.018520,0.017280,0.021525
7,multi_greedy,1,12,2,2,2,0.589026,125.167000,0.073628,26,0.320437,53,1,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.186262,0.125018,0.030729,0.021294,0.017280,0.030729
7,multi_greedy,1,13,2,2,4,0.000000,125.167000,0.319573,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.022284,0.019398,0.017280,0.022284
7,multi_greedy,1,14,2,2,1,1.785136,125.167000,0.595045,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,1.128766,0.856265,0.579946,0.022151,0.018640,0.017280,0.022151
7,multi_greedy,1,15,0,0,4,0.000000,90.666700,0.441176,25,0.320437,53,0,0,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.017280,0.014478,0.012420,0.014478
7,multi_greedy,1,16,2,2,2,0.678639,125.167000,0.084830,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.186262,0.123418,0.030883,0.021439,0.017280,0.030883
7,multi_greedy,1,17,1,1,2,1.614196,84.500000,0.201775,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.191927,0.114202,0.025984,0.017280,0.011416,0.025984
7,multi_greedy,1,18,2,2,4,0.000000,125.167000,0.319573,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.022284,0.019398,0.017280,0.022284
7,multi_greedy,1,19,1,1,3,0.000000,84.500000,1.183432,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,1,25,29,26,90.666700,84.500000,125.167000,1.102941,1.183432,0.798933,0.020263,0.017280,0.016049,0.020263
7,multi_greedy,1,20,1,1,1,2.965864,84.500000,0.988621,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,-1,25,29,26,90.666700,84.500000,125.167000,1.128766,0.868653,0.560890,0.020680,0.017280,0.015675,0.020680
7,multi_greedy,1,21,1,1,3,0.000000,84.500000,1.183432,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,1,25,29,26,90.666700,84.500000,125.167000,1.102941,1.183432,0.798933,0.020263,0.017280,0.016049,0.020263
7,multi_greedy,1,22,1,1,2,1.614209,84.500000,0.201776,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.191927,0.114202,0.025984,0.017280,0.011416,0.025984
7,multi_greedy,1,23,1,1,2,1.614190,84.500000,0.201774,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.191927,0.114202,0.025984,0.017280,0.011416,0.025984
7,multi_greedy,1,24,1,1,2,1.593424,84.500000,0.199178,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.192143,0.114202,0.025976,0.017280,0.011408,0.025976
7,multi_greedy,1,25,2,2,1,1.509616,125.167000,0.503205,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,1.128766,0.856265,0.598314,0.022076,0.018567,0.017280,0.022076
7,multi_greedy,1,26,1,1,2,1.615259,84.500000,0.201907,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.191916,0.114202,0.025984,0.017280,0.011416,0.025984
7,multi_greedy,1,27,1,1,2,1.614232,84.500000,0.201779,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.823316,0.191927,0.114202,0.025984,0.017280,0.011416,0.025984
7,multi_greedy,1,28,0,0,1,3.506427,90.666700,1.168809,25,0.320437,53,0,0,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,-1,25,29,26,90.666700,84.500000,125.167000,1.175619,0.856265,0.560890,0.017280,0.013771,0.012277,0.013771
7,multi_greedy,1,29,1,1,3,0.000000,84.500000,1.183432,29,0.320437,53,0,1,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,1,25,29,26,90.666700,84.500000,125.167000,1.102941,1.183432,0.798933,0.020263,0.017280,0.016049,0.020263
7,multi_greedy,1,30,2,2,1,1.493121,125.167000,0.497707,26,0.320437,53,0,2,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,1.128766,0.856265,0.599414,0.022072,0.018563,0.017280,0.022072
7,multi_greedy,1,31,0,0,2,6.779101,90.666700,0.847388,25,0.320437,53,0,0,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,-1,25,29,26,90.666700,84.500000,125.167000,0.857726,0.186262,0.114202,0.017280,0.008415,0.003295,0.008415
7,multi_greedy,1,32,0,0,4,0.000000,90.666700,0.441176,25,0.320437,53,0,0,0,0.320437,0.352127,0.031690,0.031690,0.320437,0.000000,1,0,1,0,25,29,26,90.666700,84.500000,125.167000,0.441176,0.473373,0.319573,0.017280,0.014478,0.012420,0.014478
