seed,method,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
8,multi_greedy,1,1,1,1,3,0.000000,77.666700,1.287553,21,0.307707,49,0,1,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,-1,25,21,34,103.000000,77.666700,90.166700,0.970874,1.287553,1.109057,0.010321,0.010662,0.005691,0.010321
8,multi_greedy,1,2,2,2,2,0.725685,90.166700,0.090711,34,0.307707,49,1,2,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.735562,0.541658,0.101920,0.026640,0.025983,0.010662,0.026640
8,multi_greedy,1,3,2,2,2,0.863385,90.166700,0.107923,34,0.307707,49,0,2,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.735562,0.541658,0.100690,0.026802,0.026145,0.010662,0.026802
8,multi_greedy,1,4,0,0,1,3.505737,103.000000,1.168579,25,0.307707,49,0,0,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,-1,25,21,34,103.000000,77.666700,90.166700,1.168392,1.116330,0.670875,0.010662,0.010587,0.005043,0.010587
8,multi_greedy,1,5,2,2,2,0.821816,90.166700,0.102727,34,0.307707,49,0,2,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.735562,0.541658,0.101061,0.026753,0.026095,0.010662,0.026753
8,multi_greedy,1,6,1,1,2,5.126581,77.666700,0.640823,21,0.307707,49,0,1,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.735562,0.552776,0.098282,0.011103,0.010662,-0.004209,0.011103
8,multi_greedy,1,7,2,2,1,2.186265,90.166700,0.728755,34,0.307707,49,0,2,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,-1,25,21,34,103.000000,77.666700,90.166700,1.123544,1.116330,0.671532,0.016336,0.016349,0.010662,0.016349
8,multi_greedy,1,8,2,2,4,0.000000,90.166700,0.443623,34,0.307707,49,0,2,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.388350,0.515021,0.443623,0.015190,0.016038,0.010662,0.016038
8,multi_greedy,1,9,1,1,1,3.508123,77.666700,1.169374,21,0.307707,49,0,1,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,-1,25,21,34,103.000000,77.666700,90.166700,1.123544,1.169545,0.670875,0.010546,0.010662,0.005016,0.010546
8,multi_greedy,1,10,0,0,4,0.000000,103.000000,0.388350,25,0.307707,49,0,0,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.388350,0.515021,0.443623,0.010662,0.011486,0.006258,0.011486
8,multi_greedy,1,11,1,1,2,5.128797,77.666700,0.641100,21,0.307707,49,0,1,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.735562,0.552721,0.098282,0.011103,0.010662,-0.004209,0.011103
8,multi_greedy,1,12,1,1,4,0.000000,77.666700,0.515021,21,0.307707,49,0,1,0,0.307707,0.334516,0.026809,0.026809,0.307707,0.000000,1,0,1,0,25,21,34,103.000000,77.666700,90.166700,0.388350,0.515021,0.443623,0.009842,0.010662,0.005461,0.009842
