seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
1002,online_dqn,3,1,1,0,0,4,0.000000,93.833300,0.426288,30,0.276301,37,0,0,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,0,30,22,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.009255,0.009162,0.002711,0.009162
1002,online_dqn,3,1,2,0,0,2,6.475426,93.833300,0.809428,30,0.276301,37,0,0,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,-1,30,22,28,93.833300,78.500000,128.333000,0.702738,0.367641,0.080152,0.009255,0.007413,-0.006908,0.007413
1002,online_dqn,3,1,3,1,1,1,3.508631,78.500000,1.169544,22,0.276301,37,0,1,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,-1,30,22,28,93.833300,78.500000,128.333000,1.131197,1.169309,0.550236,0.009671,0.009255,0.003039,0.009671
1002,online_dqn,3,1,4,1,1,2,3.881869,78.500000,0.485234,22,0.276301,37,0,1,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,0,30,22,28,93.833300,78.500000,128.333000,0.692975,0.369940,0.080152,0.010908,0.009255,-0.005376,0.010908
1002,online_dqn,3,1,5,2,2,1,1.860667,128.333000,0.620222,28,0.276301,37,0,2,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,-1,30,22,28,93.833300,78.500000,128.333000,1.131197,1.118525,0.557303,0.016096,0.015579,0.009255,0.016096
1002,online_dqn,3,1,6,0,0,3,0.000000,93.833300,1.065720,30,0.276301,37,0,0,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,1,30,22,28,93.833300,78.500000,128.333000,1.065720,1.273885,0.779223,0.009255,0.008928,0.003216,0.008928
1002,online_dqn,3,1,7,0,0,4,0.000000,93.833300,0.426288,30,0.276301,37,0,0,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,0,30,22,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.009255,0.009162,0.002711,0.009162
1002,online_dqn,3,1,8,2,2,4,0.000000,128.333000,0.311689,28,0.276301,37,0,2,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,0,30,22,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.016113,0.016015,0.009255,0.016113
1002,online_dqn,3,1,9,2,2,3,0.000000,128.333000,0.779223,28,0.276301,37,0,2,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,-1,30,22,28,93.833300,78.500000,128.333000,1.065720,1.273885,0.779223,0.015561,0.015219,0.009255,0.015561
1002,online_dqn,3,1,10,1,1,2,3.880799,78.500000,0.485100,22,0.276301,37,0,1,0,0.276301,0.331284,0.054983,0.054983,0.276301,0.000000,3,0,1,0,30,22,28,93.833300,78.500000,128.333000,0.692975,0.369959,0.080152,0.010908,0.009255,-0.005376,0.010908
