seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec
1001,all5g,8,1,1,1,1,4,0.000000,90.833300,0.440367,22,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,0,21,22,37,95.166700,90.833300,68.000000,0.420315,0.440367,0.588235,-0.002382,-0.002241,-0.006136,0.000000,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,2,1,1,3,0.000000,90.833300,1.100918,22,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,-1,21,22,37,95.166700,90.833300,68.000000,1.050788,1.100918,1.470588,-0.002342,-0.002241,-0.006340,0.000000,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,3,0,0,3,0.000000,95.166700,1.050788,21,0.224176,32,0,0,0,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,-1,21,22,37,95.166700,90.833300,68.000000,1.050788,1.100918,1.470588,-0.002241,-0.002141,-0.006243,0.000000,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,4,2,2,2,0.587970,68.000000,0.073496,37,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,0,21,22,37,95.166700,90.833300,68.000000,0.681274,0.563493,0.073389,0.009888,0.009761,-0.002241,0.009888,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,5,1,1,3,0.000000,90.833300,1.100918,22,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,-1,21,22,37,95.166700,90.833300,68.000000,1.050788,1.100918,1.470588,-0.002342,-0.002241,-0.006340,0.000000,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,6,1,1,3,0.000000,90.833300,1.100918,22,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,-1,21,22,37,95.166700,90.833300,68.000000,1.050788,1.100918,1.470588,-0.002342,-0.002241,-0.006340,0.000000,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,7,2,2,2,0.586876,68.000000,0.073359,37,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,0,21,22,37,95.166700,90.833300,68.000000,0.681274,0.563493,0.073397,0.009887,0.009760,-0.002241,0.009887,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,8,1,1,2,4.481797,90.833300,0.560225,22,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,-1,21,22,37,95.166700,90.833300,68.000000,0.681274,0.593232,0.071463,-0.002228,-0.002241,-0.013573,0.000000,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,9,2,2,2,0.586905,68.000000,0.073363,37,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,0,21,22,37,95.166700,90.833300,68.000000,0.681274,0.563493,0.073396,0.009888,0.009760,-0.002241,0.009888,8,59,0,fixed,8,8,0,0,3.000000,4.000000
1001,all5g,8,1,10,2,2,2,0.586894,68.000000,0.073362,37,0.224176,32,0,0,1,0.224176,0.224176,0.000000,0.000000,0.224176,0.000000,59,0,1,0,21,22,37,95.166700,90.833300,68.000000,0.681274,0.563493,0.073397,0.009888,0.009760,-0.002241,0.009888,8,59,0,fixed,8,8,0,0,3.000000,4.000000
