seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec
1019,all5g,8,1,1,0,0,1,3.507308,89.833300,1.169103,22,0.199512,36,0,0,0,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,-1,22,23,35,89.833300,78.833300,69.500000,1.174116,0.886239,0.473902,0.006953,0.006010,0.002261,0.006010,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,2,1,1,1,2.934982,78.833300,0.978327,23,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,-1,22,23,35,89.833300,78.833300,69.500000,1.122382,0.918820,0.473902,0.007815,0.006953,0.003125,0.007815,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,3,2,2,1,1.055377,69.500000,0.351792,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,0,22,23,35,89.833300,78.833300,69.500000,1.122382,0.886239,0.532659,0.011665,0.010721,0.006953,0.011665,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,4,2,2,2,0.624060,69.500000,0.078008,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,0,22,23,35,89.833300,78.833300,69.500000,0.687954,0.202958,0.077892,0.017440,0.014575,0.006953,0.017440,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,5,0,0,3,0.000000,89.833300,1.113173,22,0.199512,36,0,0,0,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,-1,22,23,35,89.833300,78.833300,69.500000,1.113173,1.268499,1.438849,0.006953,0.006235,0.003028,0.006235,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,6,2,2,2,0.622885,69.500000,0.077861,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,0,22,23,35,89.833300,78.833300,69.500000,0.687954,0.202958,0.077899,0.017439,0.014574,0.006953,0.017439,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,7,2,2,3,0.000000,69.500000,1.438849,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,1,22,23,35,89.833300,78.833300,69.500000,1.113173,1.268499,1.438849,0.011033,0.010286,0.006953,0.011033,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,8,2,2,2,0.622944,69.500000,0.077868,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,0,22,23,35,89.833300,78.833300,69.500000,0.687954,0.202958,0.077899,0.017440,0.014574,0.006953,0.017440,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,9,2,2,2,0.622944,69.500000,0.077868,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,0,22,23,35,89.833300,78.833300,69.500000,0.687954,0.202958,0.077899,0.017440,0.014574,0.006953,0.017440,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,10,2,2,2,0.622944,69.500000,0.077868,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,0,22,23,35,89.833300,78.833300,69.500000,0.687954,0.202958,0.077899,0.017440,0.014574,0.006953,0.017440,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,11,1,1,3,0.000000,78.833300,1.268499,23,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,-1,22,23,35,89.833300,78.833300,69.500000,1.113173,1.268499,1.438849,0.007676,0.006953,0.003723,0.007676,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,12,2,2,4,0.000000,69.500000,0.575540,35,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,-1,22,23,35,89.833300,78.833300,69.500000,0.445269,0.507400,0.575540,0.010864,0.010210,0.006953,0.010864,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,13,1,1,2,0.000000,78.833300,0.100000,23,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,0,0,22,23,35,89.833300,78.833300,69.500000,0.687954,0.211782,0.075734,0.009392,0.006953,-0.000711,0.009392,8,58,0,fixed,8,8,0,0,3.000000,4.000000
1019,all5g,8,1,14,1,1,2,1.695046,78.833300,0.211881,23,0.199512,36,0,0,1,0.199512,0.199512,0.000000,0.000000,0.199512,0.000000,58,0,1,0,22,23,35,89.833300,78.833300,69.500000,0.687954,0.211766,0.075734,0.009393,0.006953,-0.000711,0.009393,8,58,0,fixed,8,8,0,0,3.000000,4.000000
